SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,MYVO,1.0,0.3187742
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,LACI,6.0,0.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,LANO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,MYCI,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,MYLU,1.0,0.6598391
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,MYSE,1.0,0.4610775
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-27,MYVO,2.0,0.3055222
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,LACI,14.0,0.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,LANO,1.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,MYCI,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,MYLU,1.0,0.4514507
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,MYSE,1.0,0.3030372
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,MYTH,1.0,0.1262911
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-28,MYVO,1.0,0.7715039
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,LACI,19.0,0.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,LANO,1.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,MYCI,2.0,0.0380878
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,MYLU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,MYSE,4.0,3.735e-4
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,MYTH,1.0,0.2277894
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-29,MYVO,1.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,EPFU,1.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,LABO,1.0,0.4109758
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,LACI,27.0,0.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,LANO,3.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,MYCI,0.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,MYLU,2.0,0.1298126
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,MYSE,1.0,0.3276847
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,MYTH,1.0,0.2054288
FtRP_R17,FtRP_R17_SW_I1,2015-06-24,MYVO,1.0,0.8804695
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,LABO,3.0,0.012876
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,LACI,14.0,0.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,LANO,2.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,MYCI,0.0,1.0
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,MYLU,2.0,0.6666829
FtRP_R17,FtRP_R17_SW_I1,2015-06-25,MYSE,2.0,0.2965084
